episode,return_sum,return_mean,reward_a0,reward_a1,reward_a2,steps,msgs_per_ep,msg_entropy_ep,seed,K_vocab
943,-90.58534741999986,-30.19511580666662,-30.528449139999957,-30.528449139999957,-29.528449139999957,50,0,0.0,1,4
944,-145.1285536754018,-48.37618455846727,-48.37618455846727,-48.37618455846727,-48.37618455846727,50,0,0.0,1,4
945,-132.02627579410105,-44.00875859803369,-44.00875859803369,-44.00875859803369,-44.00875859803369,50,0,0.0,1,4
946,-174.41456417508476,-58.13818805836159,-58.13818805836159,-58.13818805836159,-58.13818805836159,50,0,0.0,1,4
947,-64.12994982460417,-21.376649941534723,-21.043316608201398,-21.543316608201387,-21.543316608201387,50,0,0.0,1,4
948,-205.7252207023019,-68.57507356743396,-68.74174023410063,-69.24174023410063,-67.74174023410063,50,0,0.0,1,4
949,-211.93536496231977,-70.64512165410659,-71.64512165410659,-71.64512165410659,-68.64512165410659,50,0,0.0,1,4
950,-202.538191269816,-67.512730423272,-67.512730423272,-67.512730423272,-67.512730423272,50,0,0.0,1,4
951,-72.17979282833078,-24.059930942776926,-23.059930942776926,-24.559930942776926,-24.559930942776926,50,0,0.0,1,4
952,-115.67972732808656,-38.55990910936219,-38.55990910936219,-38.55990910936219,-38.55990910936219,50,0,0.0,1,4
953,-361.4633341627352,-120.48777805424506,-119.48777805424506,-120.98777805424506,-120.98777805424506,50,0,0.0,1,4
954,-87.68541439863253,-29.228471466210845,-29.72847146621084,-29.72847146621084,-28.22847146621084,50,0,0.0,1,4
955,-221.24829641685537,-73.74943213895179,-73.74943213895179,-73.74943213895179,-73.74943213895179,50,0,0.0,1,4
956,-165.4361132478399,-55.1453710826133,-54.47870441594663,-55.47870441594663,-55.47870441594663,50,0,0.0,1,4
957,-225.10306908241773,-75.03435636080592,-75.20102302747257,-74.70102302747259,-75.20102302747257,50,0,0.0,1,4
958,-193.9879886716613,-64.66266289055376,-64.82932955722043,-64.82932955722043,-64.32932955722043,50,0,0.0,1,4
959,-155.06561020107785,-51.688536733692615,-51.85520340035929,-51.35520340035929,-51.85520340035929,50,0,0.0,1,4
960,-160.5237711694567,-53.507923723152224,-53.50792372315222,-53.50792372315222,-53.50792372315222,50,0,0.0,1,4
961,-167.0398021854436,-55.67993406181453,-55.8466007284812,-55.8466007284812,-55.3466007284812,50,0,0.0,1,4
962,-203.39221947434143,-67.79740649144715,-67.79740649144715,-67.79740649144715,-67.79740649144715,50,0,0.0,1,4
963,-80.80564624880891,-26.93521541626964,-26.93521541626964,-26.93521541626964,-26.93521541626964,50,0,0.0,1,4
964,-136.33208132681074,-45.44402710893692,-45.44402710893691,-45.44402710893691,-45.44402710893691,50,0,0.0,1,4
965,-149.2347281568105,-49.7449093856035,-49.74490938560349,-49.74490938560349,-49.74490938560349,50,0,0.0,1,4
966,-193.3108779379515,-64.4369593126505,-65.27029264598383,-62.77029264598383,-65.27029264598383,50,0,0.0,1,4
967,-169.0634636314157,-56.35448787713856,-56.02115454380523,-56.52115454380523,-56.52115454380523,50,0,0.0,1,4
968,-93.68407347943572,-31.22802449314524,-31.228024493145234,-31.228024493145234,-31.228024493145234,50,0,0.0,1,4
969,-251.01284403645136,-83.67094801215046,-83.67094801215046,-83.67094801215046,-83.67094801215046,50,0,0.0,1,4
970,-202.50763153501995,-67.50254384500664,-67.50254384500664,-67.50254384500664,-67.50254384500664,50,0,0.0,1,4
971,-245.78039978815676,-81.92679992938558,-81.7601332627189,-82.26013326271891,-81.7601332627189,50,0,0.0,1,4
972,-150.6500211985486,-50.216673732849536,-47.216673732849536,-51.716673732849536,-51.716673732849536,50,0,0.0,1,4
973,-189.8468144439102,-63.28227148130341,-63.7822714813034,-63.7822714813034,-62.2822714813034,50,0,0.0,1,4
974,-137.1449832946158,-45.7149944315386,-45.7149944315386,-45.7149944315386,-45.7149944315386,50,0,0.0,1,4
975,-143.17745333712077,-47.725817779040256,-48.89248444570693,-47.39248444570693,-46.89248444570693,50,0,0.0,1,4
976,-170.66506404055764,-56.88835468018588,-56.88835468018589,-56.88835468018589,-56.88835468018589,50,0,0.0,1,4
977,-141.69822126043636,-47.232740420145454,-47.23274042014545,-47.23274042014545,-47.23274042014545,50,0,0.0,1,4
978,-159.3055030794149,-53.10183435980497,-54.435167693138304,-54.435167693138304,-50.435167693138304,50,0,0.0,1,4
979,-93.64680314865188,-31.215601049550628,-31.215601049550628,-31.215601049550628,-31.215601049550628,50,0,0.0,1,4
980,-235.3912037491829,-78.46373458306097,-78.13040124972764,-78.63040124972764,-78.63040124972764,50,0,0.0,1,4
981,-75.587400469112,-25.195800156370662,-25.695800156370662,-25.695800156370662,-24.195800156370662,50,0,0.0,1,4
982,-187.5270393092585,-62.50901310308617,-61.50901310308617,-62.50901310308616,-63.50901310308617,50,0,0.0,1,4
983,-203.51771259424777,-67.83923753141592,-68.00590419808259,-67.50590419808259,-68.00590419808259,50,0,0.0,1,4
984,-105.59781203372192,-35.1992706779073,-35.36593734457397,-35.36593734457397,-34.86593734457397,50,0,0.0,1,4
985,-146.8016051790648,-48.933868393021605,-48.933868393021605,-48.933868393021605,-48.933868393021605,50,0,0.0,1,4
986,-150.10342457348148,-50.03447485782716,-49.03447485782716,-50.53447485782716,-50.53447485782716,50,0,0.0,1,4
987,-296.8675963943104,-98.95586546477011,-98.6225321314368,-99.1225321314368,-99.1225321314368,50,0,0.0,1,4
988,-248.44722885563084,-82.81574295187694,-82.98240961854361,-82.48240961854361,-82.98240961854361,50,0,0.0,1,4
989,-139.68335211565807,-46.56111737188602,-47.22778403855269,-45.72778403855269,-46.72778403855269,50,0,0.0,1,4
990,-95.8119000851667,-31.9373000283889,-31.9373000283889,-31.9373000283889,-31.9373000283889,50,0,0.0,1,4
991,-109.10843081418494,-36.369476938061645,-35.86947693806165,-37.36947693806164,-35.86947693806165,50,0,0.0,1,4
992,-254.8374034778165,-84.94580115927216,-84.94580115927216,-84.94580115927216,-84.94580115927216,50,0,0.0,1,4
993,-139.2411550443431,-46.413718348114365,-46.41371834811436,-46.41371834811436,-46.41371834811436,50,0,0.0,1,4
994,-168.58957632834063,-56.19652544278021,-56.19652544278021,-56.19652544278021,-56.19652544278021,50,0,0.0,1,4
995,-211.38523686277284,-70.46174562092428,-70.62841228759095,-70.62841228759095,-70.12841228759095,50,0,0.0,1,4
996,-167.57966816944838,-55.859889389816125,-56.35988938981613,-54.85988938981613,-56.35988938981613,50,0,0.0,1,4
997,-121.35662254760582,-40.45220751586861,-40.45220751586861,-40.45220751586861,-40.45220751586861,50,0,0.0,1,4
998,-107.0617743407386,-35.68725811357953,-35.68725811357953,-35.68725811357953,-35.68725811357953,50,0,0.0,1,4
999,-133.52411572410475,-44.50803857470158,-44.17470524136825,-44.67470524136825,-44.67470524136825,50,0,0.0,1,4
1000,-88.22629683171495,-29.40876561057165,-29.40876561057165,-29.40876561057165,-29.40876561057165,50,0,0.0,1,4
